행정기관코드,통계년월,시도명,시군구명,읍면동명,계,남자,여자
4113566500,2025-10-31,경기도,성남시 분당구,구미1동,16,11,5
4113567000,2025-10-31,경기도,성남시 분당구,구미동,9,4,5
4113568000,2025-10-31,경기도,성남시 분당구,운중동,35,20,15
4115051000,2025-10-31,경기도,의정부시,의정부1동,32,16,16
4115052000,2025-10-31,경기도,의정부시,의정부2동,7,3,4
4115054500,2025-10-31,경기도,의정부시,호원1동,8,4,4
4115055500,2025-10-31,경기도,의정부시,호원2동,13,5,8
4115056100,2025-10-31,경기도,의정부시,장암동,4,1,3
4115056700,2025-10-31,경기도,의정부시,신곡1동,22,9,13
4115056800,2025-10-31,경기도,의정부시,신곡2동,9,7,2
4115057300,2025-10-31,경기도,의정부시,송산1동,10,5,5
4115057600,2025-10-31,경기도,의정부시,송산2동,10,5,5
4115057800,2025-10-31,경기도,의정부시,송산3동,24,12,12
4115058000,2025-10-31,경기도,의정부시,자금동,5,4,1
4115059500,2025-10-31,경기도,의정부시,가능동,8,5,3
4115061500,2025-10-31,경기도,의정부시,흥선동,4,1,3
4115062000,2025-10-31,경기도,의정부시,녹양동,3,3,0
4115063000,2025-10-31,경기도,의정부시,고산동,29,15,14
4117151000,2025-10-31,경기도,안양시 만안구,안양1동,19,8,11
4117152000,2025-10-31,경기도,안양시 만안구,안양2동,14,8,6
4117153000,2025-10-31,경기도,안양시 만안구,안양3동,2,0,2
4117154000,2025-10-31,경기도,안양시 만안구,안양4동,1,0,1
4117155000,2025-10-31,경기도,안양시 만안구,안양5동,9,4,5
4117156000,2025-10-31,경기도,안양시 만안구,안양6동,22,12,10
4117157000,2025-10-31,경기도,안양시 만안구,안양7동,8,7,1
4117158000,2025-10-31,경기도,안양시 만안구,안양8동,1,1,0
4117158100,2025-10-31,경기도,안양시 만안구,안양9동,5,3,2
4117159000,2025-10-31,경기도,안양시 만안구,석수1동,12,4,8
4117160000,2025-10-31,경기도,안양시 만안구,석수2동,17,12,5
4117161100,2025-10-31,경기도,안양시 만안구,충훈동,7,4,3
4117164000,2025-10-31,경기도,안양시 만안구,박달동,1,1,0
4117165000,2025-10-31,경기도,안양시 만안구,호현동,14,6,8
4117351000,2025-10-31,경기도,안양시 동안구,비산1동,19,11,8
4117352000,2025-10-31,경기도,안양시 동안구,비산2동,8,7,1
4117353000,2025-10-31,경기도,안양시 동안구,비산3동,15,9,6
4117354000,2025-10-31,경기도,안양시 동안구,부흥동,11,5,6
4117354600,2025-10-31,경기도,안양시 동안구,달안동,8,4,4
4117355200,2025-10-31,경기도,안양시 동안구,관양동,9,4,5
4117355900,2025-10-31,경기도,안양시 동안구,인덕원동,8,4,4
4117356600,2025-10-31,경기도,안양시 동안구,부림동,31,13,18
4117357000,2025-10-31,경기도,안양시 동안구,평촌동,7,3,4
4117357600,2025-10-31,경기도,안양시 동안구,평안동,17,13,4
4117357800,2025-10-31,경기도,안양시 동안구,귀인동,3,2,1
4117358000,2025-10-31,경기도,안양시 동안구,호계1동,30,15,15
4117359000,2025-10-31,경기도,안양시 동안구,호계2동,12,6,6
4117360000,2025-10-31,경기도,안양시 동안구,호계3동,15,10,5
4117361000,2025-10-31,경기도,안양시 동안구,범계동,5,2,3
4117362000,2025-10-31,경기도,안양시 동안구,신촌동,4,3,1
4117363000,2025-10-31,경기도,안양시 동안구,갈산동,1,1,0
4119251000,2025-10-31,경기도,부천시 원미구,심곡1동,2,0,2
4119252000,2025-10-31,경기도,부천시 원미구,심곡2동,11,5,6
4119253000,2025-10-31,경기도,부천시 원미구,심곡3동,3,3,0
4119254000,2025-10-31,경기도,부천시 원미구,원미1동,4,1,3
4119255000,2025-10-31,경기도,부천시 원미구,원미2동,0,0,0
4119256000,2025-10-31,경기도,부천시 원미구,소사동,0,0,0
4119257000,2025-10-31,경기도,부천시 원미구,역곡1동,5,0,5
4119258000,2025-10-31,경기도,부천시 원미구,역곡2동,5,2,3
4119259000,2025-10-31,경기도,부천시 원미구,춘의동,4,2,2
4119260000,2025-10-31,경기도,부천시 원미구,도당동,6,5,1
4119261000,2025-10-31,경기도,부천시 원미구,약대동,6,3,3
4119262000,2025-10-31,경기도,부천시 원미구,중동,9,6,3
4119263000,2025-10-31,경기도,부천시 원미구,중1동,14,7,7
4119264000,2025-10-31,경기도,부천시 원미구,중2동,7,1,6
4119265000,2025-10-31,경기도,부천시 원미구,중3동,14,6,8
4119266000,2025-10-31,경기도,부천시 원미구,중4동,10,7,3
4119267000,2025-10-31,경기도,부천시 원미구,상동,2,1,1
4119268000,2025-10-31,경기도,부천시 원미구,상1동,14,4,10
4119269000,2025-10-31,경기도,부천시 원미구,상2동,17,7,10
4119270000,2025-10-31,경기도,부천시 원미구,상3동,4,2,2
4119451000,2025-10-31,경기도,부천시 소사구,심곡본1동,4,1,3
4119452000,2025-10-31,경기도,부천시 소사구,심곡본동,3,3,0
4119453000,2025-10-31,경기도,부천시 소사구,소사본동,14,4,10
4119454000,2025-10-31,경기도,부천시 소사구,소사본1동,13,8,5
4119455000,2025-10-31,경기도,부천시 소사구,범박동,25,12,13
4119456000,2025-10-31,경기도,부천시 소사구,옥길동,15,12,3
4119457000,2025-10-31,경기도,부천시 소사구,괴안동,10,6,4
4119458000,2025-10-31,경기도,부천시 소사구,역곡3동,17,11,6
4119459000,2025-10-31,경기도,부천시 소사구,송내1동,7,3,4
4119460000,2025-10-31,경기도,부천시 소사구,송내2동,7,3,4
4119651000,2025-10-31,경기도,부천시 오정구,성곡동,14,7,7
4119652000,2025-10-31,경기도,부천시 오정구,원종1동,10,7,3
4119653000,2025-10-31,경기도,부천시 오정구,원종2동,2,1,1
4119654000,2025-10-31,경기도,부천시 오정구,고강본동,5,2,3
4119655000,2025-10-31,경기도,부천시 오정구,고강1동,2,2,0
4119656000,2025-10-31,경기도,부천시 오정구,오정동,6,3,3
4119657000,2025-10-31,경기도,부천시 오정구,신흥동,4,2,2
4121051000,2025-10-31,경기도,광명시,광명1동,13,7,6
4121052000,2025-10-31,경기도,광명시,광명2동,1,1,0
4121054000,2025-10-31,경기도,광명시,광명3동,1,0,1
4121055000,2025-10-31,경기도,광명시,광명4동,1,1,0
4121056000,2025-10-31,경기도,광명시,광명5동,5,0,5
4121057000,2025-10-31,경기도,광명시,광명6동,2,1,1
4121058000,2025-10-31,경기도,광명시,광명7동,18,8,10
4121059000,2025-10-31,경기도,광명시,철산1동,8,6,2
4121060000,2025-10-31,경기도,광명시,철산2동,16,7,9
4121061000,2025-10-31,경기도,광명시,철산3동,13,6,7
4121062000,2025-10-31,경기도,광명시,철산4동,5,3,2
4121063100,2025-10-31,경기도,광명시,하안1동,6,4,2
4121063200,2025-10-31,경기도,광명시,하안2동,12,6,6
4121063300,2025-10-31,경기도,광명시,하안3동,14,8,6
4121063400,2025-10-31,경기도,광명시,하안4동,12,8,4
4121064000,2025-10-31,경기도,광명시,소하1동,8,5,3
4121065000,2025-10-31,경기도,광명시,소하2동,7,5,2
4121065500,2025-10-31,경기도,광명시,일직동,23,13,10
4121066000,2025-10-31,경기도,광명시,학온동,0,0,0
4122025000,2025-10-31,경기도,평택시,팽성읍,5,1,4
4122025300,2025-10-31,경기도,평택시,안중읍,18,9,9
4122025600,2025-10-31,경기도,평택시,포승읍,10,6,4
4122025900,2025-10-31,경기도,평택시,청북읍,10,3,7
4122031000,2025-10-31,경기도,평택시,진위면,1,1,0
4122032000,2025-10-31,경기도,평택시,서탄면,1,0,1
4122033000,2025-10-31,경기도,평택시,고덕면,5,3,2
4122034000,2025-10-31,경기도,평택시,오성면,0,0,0
4122037000,2025-10-31,경기도,평택시,현덕면,9,5,4
4122051000,2025-10-31,경기도,평택시,중앙동,12,7,5
4122052000,2025-10-31,경기도,평택시,서정동,16,7,9
4122053500,2025-10-31,경기도,평택시,송탄동,17,12,5
4122055000,2025-10-31,경기도,평택시,지산동,3,1,2
4122056000,2025-10-31,경기도,평택시,송북동,9,7,2
4122057000,2025-10-31,경기도,평택시,신장1동,4,2,2
4122058000,2025-10-31,경기도,평택시,신장2동,1,0,1
4122059000,2025-10-31,경기도,평택시,신평동,5,2,3
4122060000,2025-10-31,경기도,평택시,원평동,7,5,2
4122061000,2025-10-31,경기도,평택시,통복동,8,5,3
4122062000,2025-10-31,경기도,평택시,비전1동,23,10,13
4122063000,2025-10-31,경기도,평택시,비전2동,39,21,18
4122063500,2025-10-31,경기도,평택시,용이동,10,3,7
4122064000,2025-10-31,경기도,평택시,세교동,32,17,15
4122065000,2025-10-31,경기도,평택시,동삭동,51,20,31
4122066000,2025-10-31,경기도,평택시,고덕동,103,51,52
4125051000,2025-10-31,경기도,동두천시,생연1동,0,0,0
4125052000,2025-10-31,경기도,동두천시,생연2동,2,1,1
4125053500,2025-10-31,경기도,동두천시,중앙동,1,1,0
4125055000,2025-10-31,경기도,동두천시,보산동,0,0,0
4125056500,2025-10-31,경기도,동두천시,불현동,9,5,4
4125056600,2025-10-31,경기도,동두천시,송내동,6,4,2
4125058000,2025-10-31,경기도,동두천시,소요동,2,1,1
4125060000,2025-10-31,경기도,동두천시,상패동,0,0,0
4127151000,2025-10-31,경기도,안산시 상록구,일동,8,3,5
4127151500,2025-10-31,경기도,안산시 상록구,이동,4,0,4
4127152500,2025-10-31,경기도,안산시 상록구,사동,10,3,7
4127153200,2025-10-31,경기도,안산시 상록구,사이동,14,5,9
4127153700,2025-10-31,경기도,안산시 상록구,해양동,14,6,8
4127154000,2025-10-31,경기도,안산시 상록구,본오1동,10,6,4
4127155000,2025-10-31,경기도,안산시 상록구,본오2동,8,4,4
4127156000,2025-10-31,경기도,안산시 상록구,본오3동,4,3,1
4127157000,2025-10-31,경기도,안산시 상록구,부곡동,4,4,0
4127158000,2025-10-31,경기도,안산시 상록구,월피동,11,7,4
4127159000,2025-10-31,경기도,안산시 상록구,성포동,23,7,16
4127160000,2025-10-31,경기도,안산시 상록구,반월동,7,5,2
4127161000,2025-10-31,경기도,안산시 상록구,안산동,1,1,0
4127351000,2025-10-31,경기도,안산시 단원구,와동,7,6,1
4127352500,2025-10-31,경기도,안산시 단원구,고잔동,10,4,6
4127353200,2025-10-31,경기도,안산시 단원구,중앙동,8,5,3
4127353500,2025-10-31,경기도,안산시 단원구,호수동,17,8,9
4127354500,2025-10-31,경기도,안산시 단원구,원곡동,1,0,1
4127355500,2025-10-31,경기도,안산시 단원구,백운동,19,13,6
4127356500,2025-10-31,경기도,안산시 단원구,신길동,7,5,2
4127357000,2025-10-31,경기도,안산시 단원구,초지동,21,9,12
4127358000,2025-10-31,경기도,안산시 단원구,선부1동,14,5,9
4127359000,2025-10-31,경기도,안산시 단원구,선부2동,9,5,4
4127360000,2025-10-31,경기도,안산시 단원구,선부3동,8,3,5
4127361000,2025-10-31,경기도,안산시 단원구,대부동,1,1,0
4128151000,2025-10-31,경기도,고양시 덕양구,주교동,1,1,0
4128152000,2025-10-31,경기도,고양시 덕양구,원신동,17,7,10
4128153000,2025-10-31,경기도,고양시 덕양구,흥도동,13,9,4
4128154000,2025-10-31,경기도,고양시 덕양구,성사1동,13,8,5
4128155000,2025-10-31,경기도,고양시 덕양구,성사2동,4,3,1
4128156000,2025-10-31,경기도,고양시 덕양구,효자동,28,18,10
4128157600,2025-10-31,경기도,고양시 덕양구,삼송1동,20,15,5
4128157700,2025-10-31,경기도,고양시 덕양구,삼송2동,22,10,12
4128158000,2025-10-31,경기도,고양시 덕양구,창릉동,38,17,21
4128159000,2025-10-31,경기도,고양시 덕양구,고양동,4,2,2
4128160000,2025-10-31,경기도,고양시 덕양구,관산동,8,7,1
4128161000,2025-10-31,경기도,고양시 덕양구,능곡동,6,2,4
4128162100,2025-10-31,경기도,고양시 덕양구,화정1동,11,10,1
4128162200,2025-10-31,경기도,고양시 덕양구,화정2동,10,4,6
4128163000,2025-10-31,경기도,고양시 덕양구,행주동,4,2,2
4128164000,2025-10-31,경기도,고양시 덕양구,행신1동,7,2,5
4128165000,2025-10-31,경기도,고양시 덕양구,행신2동,18,11,7
4128165500,2025-10-31,경기도,고양시 덕양구,행신3동,14,8,6
4128165600,2025-10-31,경기도,고양시 덕양구,행신4동,9,5,4
4128166000,2025-10-31,경기도,고양시 덕양구,화전동,20,12,8
4128167000,2025-10-31,경기도,고양시 덕양구,대덕동,13,6,7
4128551000,2025-10-31,경기도,고양시 일산동구,식사동,19,11,8
4128552500,2025-10-31,경기도,고양시 일산동구,중산1동,7,4,3
4128552600,2025-10-31,경기도,고양시 일산동구,중산2동,9,6,3
4128553000,2025-10-31,경기도,고양시 일산동구,정발산동,1,0,1
4128554000,2025-10-31,경기도,고양시 일산동구,풍산동,25,14,11
4128555100,2025-10-31,경기도,고양시 일산동구,백석1동,15,4,11
4128555200,2025-10-31,경기도,고양시 일산동구,백석2동,11,5,6
4128556000,2025-10-31,경기도,고양시 일산동구,마두1동,4,2,2
4128557000,2025-10-31,경기도,고양시 일산동구,마두2동,1,0,1
4128558000,2025-10-31,경기도,고양시 일산동구,장항1동,32,19,13
4128559000,2025-10-31,경기도,고양시 일산동구,장항2동,7,6,1
4128560000,2025-10-31,경기도,고양시 일산동구,고봉동,4,2,2
4128751000,2025-10-31,경기도,고양시 일산서구,일산1동,7,4,3
4128752000,2025-10-31,경기도,고양시 일산서구,일산2동,14,6,8
4128753000,2025-10-31,경기도,고양시 일산서구,일산3동,13,7,6
4128754500,2025-10-31,경기도,고양시 일산서구,탄현1동,10,4,6
4128754600,2025-10-31,경기도,고양시 일산서구,탄현2동,5,1,4
4128755000,2025-10-31,경기도,고양시 일산서구,주엽1동,10,6,4
4128756000,2025-10-31,경기도,고양시 일산서구,주엽2동,7,0,7
4128757000,2025-10-31,경기도,고양시 일산서구,대화동,22,11,11
4128758000,2025-10-31,경기도,고양시 일산서구,송포동,14,7,7
4128760000,2025-10-31,경기도,고양시 일산서구,덕이동,13,8,5
4128761000,2025-10-31,경기도,고양시 일산서구,가좌동,4,2,2
4129051000,2025-10-31,경기도,과천시,중앙동,7,2,5
4129051500,2025-10-31,경기도,과천시,원문동,10,3,7
4129052000,2025-10-31,경기도,과천시,갈현동,18,11,7
4129053000,2025-10-31,경기도,과천시,별양동,16,6,10
4129054000,2025-10-31,경기도,과천시,부림동,4,4,0
4129055000,2025-10-31,경기도,과천시,과천동,5,2,3
4129056000,2025-10-31,경기도,과천시,문원동,8,5,3
4131051000,2025-10-31,경기도,구리시,갈매동,13,11,2
4131052000,2025-10-31,경기도,구리시,동구동,23,15,8
4131053000,2025-10-31,경기도,구리시,인창동,9,5,4
4131054100,2025-10-31,경기도,구리시,교문1동,5,4,1
4131054200,2025-10-31,경기도,구리시,교문2동,12,6,6
4131057000,2025-10-31,경기도,구리시,수택1동,8,2,6
4131058000,2025-10-31,경기도,구리시,수택2동,9,8,1
4131059000,2025-10-31,경기도,구리시,수택3동,9,4,5
4136025000,2025-10-31,경기도,남양주시,와부읍,16,8,8
4136025300,2025-10-31,경기도,남양주시,진접읍,35,17,18
4136025600,2025-10-31,경기도,남양주시,화도읍,25,11,14
4136025700,2025-10-31,경기도,남양주시,화도읍동부출장소,9,7,2
4136025800,2025-10-31,경기도,남양주시,화도읍남부출장소,11,4,7
4136025900,2025-10-31,경기도,남양주시,진건읍,9,4,5
4136026200,2025-10-31,경기도,남양주시,오남읍,21,12,9
4136026500,2025-10-31,경기도,남양주시,퇴계원읍,11,6,5
4136031000,2025-10-31,경기도,남양주시,별내면,5,2,3
4136034000,2025-10-31,경기도,남양주시,수동면,1,0,1
4136036000,2025-10-31,경기도,남양주시,조안면,0,0,0
4136051000,2025-10-31,경기도,남양주시,호평동,16,3,13
4136052000,2025-10-31,경기도,남양주시,평내동,18,10,8
4136053000,2025-10-31,경기도,남양주시,금곡동,2,2,0
4136054000,2025-10-31,경기도,남양주시,양정동,1,0,1
4136054500,2025-10-31,경기도,남양주시,다산1동,68,34,34
4136056500,2025-10-31,경기도,남양주시,다산2동,18,12,6
4136057000,2025-10-31,경기도,남양주시,별내동,59,25,34
4137051000,2025-10-31,경기도,오산시,중앙동,17,8,9
4137052300,2025-10-31,경기도,오산시,대원1동,16,8,8
4137052600,2025-10-31,경기도,오산시,대원2동,16,9,7
4137053000,2025-10-31,경기도,오산시,남촌동,16,7,9
4137054300,2025-10-31,경기도,오산시,신장1동,13,8,5
4137054600,2025-10-31,경기도,오산시,신장2동,12,7,5
4137055000,2025-10-31,경기도,오산시,세마동,19,10,9
4137056000,2025-10-31,경기도,오산시,초평동,31,17,14
4139051000,2025-10-31,경기도,시흥시,대야동,23,6,17
4139052000,2025-10-31,경기도,시흥시,신천동,13,6,7
4139053100,2025-10-31,경기도,시흥시,신현동,4,2,2
4139054000,2025-10-31,경기도,시흥시,은행동,18,8,10
4139055000,2025-10-31,경기도,시흥시,매화동,3,1,2
4139057000,2025-10-31,경기도,시흥시,목감동,24,15,9
4139058100,2025-10-31,경기도,시흥시,군자동,5,3,2
4139058200,2025-10-31,경기도,시흥시,월곶동,8,5,3
4139058900,2025-10-31,경기도,시흥시,정왕본동,5,1,4
4139059100,2025-10-31,경기도,시흥시,정왕1동,3,2,1
